ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
118030,40.0,160.0,56.0,1960,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118034,15.0,152.0,42.0,2000,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
118034,15.0,152.0,42.0,2000,Gymnastics Women's Horse Vault,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
118088,17.0,162.0,50.0,1984,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118088,17.0,162.0,50.0,1984,Gymnastics Women's Horse Vault,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118177,17.0,145.0,37.0,2008,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
118186,23.0,163.0,59.0,2000,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0
118186,23.0,163.0,59.0,2000,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
118186,27.0,163.0,59.0,2004,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,2.0,1.0,9.0,3.0,3.0,3.0
118270,26.0,163.0,64.0,2008,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,1.0,2.0,0.0,11.0,4.0,4.0,3.0
