ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
14538,26.0,166.0,62.0,1980,Diving Men's Platform,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
15112,19.0,160.0,50.0,1976,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,2.0,4.0,0.0,2.0,2.0
15216,16.0,163.0,52.0,2012,Diving Women's Platform,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
15562,23.0,176.0,71.0,1976,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,2.0,4.0,0.0,2.0,2.0
15562,27.0,176.0,71.0,1980,Diving Men's Platform,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
16392,19.0,172.0,59.0,1996,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
16392,24.0,172.0,59.0,2000,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
16624,23.0,166.0,62.0,1988,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16804,24.0,164.0,54.0,1968,Diving Women's Platform,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
16823,24.0,160.0,53.0,1988,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16824,21.0,175.0,63.0,1972,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
16825,17.0,163.0,52.0,1964,Diving Women's Platform,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
16825,21.0,163.0,52.0,1968,Diving Women's Platform,1,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
16931,20.0,174.0,77.0,1988,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0
16931,28.0,174.0,77.0,1996,Diving Men's Springboard,0,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,1.0,0.0,1.0,5.0,2.0,2.0,1.0
17271,17.0,163.0,60.0,1964,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17271,17.0,163.0,60.0,1964,Diving Men's Platform,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
17271,21.0,163.0,60.0,1968,Diving Men's Springboard,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17271,21.0,163.0,60.0,1968,Diving Men's Platform,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
17271,25.0,163.0,60.0,1972,Diving Men's Springboard,0,1,0,0,1,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0
17271,25.0,163.0,60.0,1972,Diving Men's Platform,0,1,1,0,0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0
17271,29.0,163.0,60.0,1976,Diving Men's Springboard,0,1,0,0,1,1,12.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0
17271,33.0,163.0,60.0,1980,Diving Men's Springboard,0,1,1,0,0,1,16.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
17272,15.0,160.0,54.0,2000,Diving Women's Springboard,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
17272,19.0,160.0,54.0,2004,Diving Women's Springboard,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
17272,19.0,160.0,54.0,2004,Diving Women's Platform,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
17272,23.0,160.0,54.0,2008,Diving Women's Springboard,1,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0
17272,23.0,160.0,54.0,2008,Diving Women's Platform,1,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
17272,27.0,160.0,54.0,2012,Diving Women's Springboard,1,0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0
17272,31.0,160.0,54.0,2016,Diving Women's Springboard,1,0,1,0,0,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
17553,20.0,175.0,66.0,1976,Diving Men's Springboard,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,0.0,6.0,1.0,3.0,2.0
