ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
2897,33.0,185.0,86.0,2008,Cycling Men's BMX,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,22.0,174.0,67.0,1964,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,30.0,174.0,67.0,1972,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,22.0,185.0,70.0,1984,Cycling Men's Points Race,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,19.0,182.0,73.0,1972,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,20.0,174.0,68.0,1964,"Cycling Men's 1,000 metres Time Trial",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,28.0,166.0,60.0,2008,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0
3040,30.0,182.0,71.0,1996,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0
3060,21.0,192.0,81.0,1992,"Cycling Men's Individual Pursuit, 4,000 metres",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,25.0,170.0,66.0,1968,Cycling Men's Sprint,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
3117,21.0,167.0,58.0,1984,"Cycling Women's Road Race, Individual",1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,21.0,175.0,70.0,1976,"Cycling Men's Road Race, Individual",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3146,29.0,175.0,74.0,1972,"Cycling Men's Individual Pursuit, 4,000 metres",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
